Date,Open,High,Low,Close,Adj Close,Volume
2020-08-24,11654.0,11831.96,11595.0,11753.3,11753.3,1277174863.89318
2020-08-25,11753.29,11770.0,11130.0,11327.17,11327.17,3057706453.16736
2020-08-26,11327.18,11548.68,11255.95,11466.22,11466.22,1941776559.57683
2020-08-27,11466.22,11593.0,11130.82,11335.53,11335.53,2880004202.03534
2020-08-28,11335.83,11544.88,11283.19,11526.85,11526.85,1481017951.74894
2020-08-29,11526.85,11582.0,11419.34,11466.66,11466.66,962840624.05221
2020-08-30,11466.27,11724.12,11457.88,11714.14,11714.14,1316261373.04529
2020-08-31,11714.13,11784.21,11575.78,11658.11,11658.11,1487504145.43018
2020-09-01,11658.11,12061.07,11531.34,11930.18,11930.18,2514017351.09218
2020-09-02,11930.17,11961.0,11156.0,11396.96,11396.96,3230818459.5786
2020-09-03,11396.44,11475.0,9901.16,10141.08,10141.08,5277899021.36762
2020-09-04,10141.4,10635.77,9878.65,10448.0,10448.0,4473051196.63027
2020-09-05,10448.0,10567.87,9808.58,10168.71,10168.71,4069493999.69946
2020-09-06,10168.23,10348.97,10003.0,10258.13,10258.13,1939661678.03638
2020-09-07,10258.13,10420.55,9879.68,10378.76,10378.76,2616187381.74451
2020-09-08,10379.3,10443.79,9842.01,10129.02,10129.02,3206824298.7522
2020-09-09,10130.0,10346.0,9981.13,10219.29,10219.29,1540063640.01559
2020-09-10,10219.29,10484.6,10211.67,10335.91,10335.91,1940858757.01846
2020-09-11,10335.91,10397.85,10200.8,10387.81,10387.81,1399304758.52121
2020-09-12,10387.81,10477.7,10271.0,10438.28,10438.28,1010752220.53406
2020-09-13,10438.29,10580.0,10209.01,10327.72,10327.72,1649859123.30593
2020-09-14,10327.72,10746.06,10241.57,10664.1,10664.1,2162656994.62463
2020-09-15,10664.1,10923.42,10592.0,10776.78,10776.78,2669470467.23613
2020-09-16,10776.88,11089.08,10661.9,10948.17,10948.17,2756781832.23194
2020-09-17,10948.16,11040.0,10740.0,10935.33,10935.33,2027994176.27302
2020-09-18,10935.97,11035.0,10810.1,10926.29,10926.29,1484796957.63111
2020-09-19,10926.3,11177.0,10880.0,11073.74,11073.74,1391945357.58867
2020-09-20,11073.2,11073.9,10751.0,10914.28,10914.28,1639131152.37363
2020-09-21,10915.52,10980.69,10281.0,10414.73,10414.73,3533611850.80102
2020-09-22,10414.73,10574.08,10353.1,10523.32,10523.32,1881975168.57792
2020-09-23,10523.32,10531.94,10132.21,10237.91,10237.91,2106120078.85104
2020-09-24,10237.91,10837.27,10191.0,10724.92,10724.92,2535999234.25082
2020-09-25,10724.91,10754.29,10551.56,10683.51,10683.51,1820637897.43936
2020-09-26,10683.5,10827.8,10642.23,10726.5,10726.5,1171569532.33158
2020-09-27,10726.5,10793.5,10584.0,10768.0,10768.0,1321161006.11611
2020-09-28,10768.0,11024.0,10627.19,10691.45,10691.45,2031385663.34365
2020-09-29,10691.94,10863.94,10631.49,10836.98,10836.98,1575829644.66364
2020-09-30,10836.99,10845.99,10660.05,10773.0,10773.0,1425790131.97503
2020-10-01,10773.0,10935.14,10442.0,10612.63,10612.63,2711075914.6154
2020-10-02,10612.62,10660.0,10371.03,10565.15,10565.15,2359977989.11924
2020-10-03,10565.44,10596.0,10491.11,10537.96,10537.96,804408980.87426
2020-10-04,10537.96,10694.0,10514.0,10660.16,10660.16,964435994.41114
2020-10-05,10660.16,10792.0,10608.9,10785.0,10785.0,1397359152.98443
2020-10-06,10784.99,10792.0,10510.66,10593.65,10593.65,1971152604.95732
2020-10-07,10593.65,10675.0,10540.29,10658.75,10658.75,1132125130.95176
2020-10-08,10658.75,10958.0,10523.0,10919.45,10919.45,2236764143.48042
2020-10-09,10919.45,11110.0,10818.44,11050.47,11050.47,1697348173.83417
2020-10-10,11050.46,11494.0,11050.46,11294.79,11294.79,2259937270.69761
2020-10-11,11294.78,11450.73,11273.77,11369.59,11369.59,1662984690.97067
2020-10-12,11369.59,11732.0,11157.0,11530.36,11530.36,2913019650.11615
2020-10-13,11530.37,11562.0,11308.0,11419.36,11419.36,2276664144.17067
2020-10-14,11419.36,11550.0,11280.5,11417.13,11417.13,2198967087.67917
2020-10-15,11417.12,11649.48,11250.0,11502.0,11502.0,2455108608.64026
2020-10-16,11502.0,11538.92,11175.0,11318.92,11318.92,2406176538.70338
2020-10-17,11319.51,11424.09,11250.0,11356.25,11356.25,1086838512.10945
2020-10-18,11356.25,11529.93,11342.54,11501.1,11501.1,1056889045.95337
2020-10-19,11501.5,11830.0,11404.01,11745.0,11745.0,2677138464.51185
2020-10-20,11744.99,12045.78,11673.0,11900.03,11900.03,3710691439.20796
2020-10-21,11900.03,13240.0,11876.0,12796.07,12796.07,7435850474.64387
2020-10-22,12796.06,13188.27,12675.5,12968.87,12968.87,4448237306.19638
2020-10-23,12970.39,13043.0,12725.04,12925.82,12925.82,3059965867.59326
2020-10-24,12925.82,13177.59,12871.07,13110.88,13110.88,2296046388.61355
2020-10-25,13110.88,13369.0,12715.0,13023.81,13023.81,2690867875.55715
2020-10-26,13024.21,13240.0,12729.0,13047.24,13047.24,4121218762.83565
2020-10-27,13047.24,13787.83,13041.3,13629.38,13629.38,5533418976.94019
2020-10-28,13629.89,13863.0,12876.0,13256.17,13256.17,6377260018.41431
2020-10-29,13255.79,13637.22,12965.0,13446.65,13446.65,4735209655.61303
2020-10-30,13446.65,13665.65,13100.0,13549.12,13549.12,4684549159.29936
2020-10-31,13549.12,14140.0,13403.36,13783.73,13783.73,4923864620.90212
2020-11-01,13783.73,13891.52,13605.9,13752.86,13752.86,2727415103.81043
2020-11-02,13752.87,13823.75,13195.0,13540.54,13540.54,4433952125.46344
2020-11-03,13541.55,14070.0,13276.33,14016.55,14016.55,4748953992.22126
2020-11-04,14016.55,14280.0,13512.0,14134.31,14134.31,6269163703.99695
2020-11-05,14134.32,15777.0,14088.01,15598.75,15598.75,10661964053.31626
2020-11-06,15598.74,15984.2,15177.0,15590.96,15590.96,8719764932.89141
2020-11-07,15590.95,15774.0,14350.0,14824.34,14824.34,6921481478.48889
2020-11-08,14824.33,15678.0,14710.0,15473.2,15473.2,4428801810.67248
2020-11-09,15473.2,15869.0,14822.0,15328.72,15328.72,7271506165.70421
2020-11-10,15328.72,15474.17,15071.0,15294.68,15294.68,3732294398.38728
2020-11-11,15294.68,16000.0,15274.89,15690.24,15690.24,5177231131.45298
2020-11-12,15690.24,16345.0,15437.7,16289.02,16289.02,7523910248.8996
2020-11-13,16289.01,16479.99,15955.6,16320.54,16320.54,4984405298.81905
2020-11-14,16320.54,16326.82,15700.0,16064.51,16064.51,4251500067.66192
2020-11-15,16064.51,16161.23,15768.0,15952.27,15952.27,3359401680.11398
2020-11-16,15951.93,16882.0,15862.0,16707.07,16707.07,5627638531.07377
2020-11-17,16707.0,17890.1,16550.0,17670.01,17670.01,9050160241.00472
2020-11-18,17670.01,18520.0,17215.03,17788.32,17788.32,13108477651.19909
2020-11-19,17788.32,18200.0,17347.27,17811.68,17811.68,7243709977.39353
2020-11-20,17811.68,18831.6,17748.92,18664.31,18664.31,7497709362.56215
2020-11-21,18662.85,18986.0,18302.08,18721.99,18721.99,6408035133.45486
2020-11-22,18721.99,18780.0,17645.98,18435.2,18435.2,6856294687.86623
2020-11-23,18434.17,18812.65,18013.97,18382.07,18382.07,6718716197.90407
2020-11-24,18382.07,19440.0,18000.0,19179.64,19179.64,9042446485.58226
2020-11-25,19178.53,19554.19,18509.12,18741.67,18741.67,8117262497.74923
2020-11-26,18741.66,18940.69,16181.0,17155.34,17155.34,14698559977.07114
2020-11-27,17155.37,17465.0,16444.83,17144.1,17144.1,6748491428.31569
2020-11-28,17144.11,17880.0,16865.78,17717.74,17717.74,4666900540.00932
2020-11-29,17717.74,18343.0,17523.0,18181.09,18181.09,4609730542.10836
2020-11-30,18180.43,19944.0,18178.82,19720.0,19720.0,9568806966.58092
2020-12-01,19722.09,19956.0,18050.0,18772.7,18772.7,10601482195.21762
2020-12-02,18770.33,19365.0,18329.58,19207.01,19207.01,6352815848.9335
2020-12-03,19207.01,19640.0,18865.0,19434.3,19434.3,4724323628.54077
2020-12-04,19432.66,19537.16,18570.0,18664.2,18664.2,5260370304.1658
2020-12-05,18662.72,19203.46,18510.0,19147.62,19147.62,3145507861.15582
2020-12-06,19147.63,19449.1,18855.35,19375.02,19375.02,3370639869.06208
2020-12-07,19375.0,19446.36,18908.66,19172.88,19172.88,3249551714.47632
2020-12-08,19172.87,19319.38,18133.33,18319.32,18319.32,5279747287.14345
2020-12-09,18319.33,18639.7,17650.0,18537.98,18537.98,6424799134.15169
2020-12-10,18537.97,18550.0,17916.0,18253.51,18253.51,4271592591.3338
2020-12-11,18254.0,18290.44,17555.0,18031.47,18031.47,5689740183.80654
2020-12-12,18031.71,18950.0,18012.21,18800.0,18800.0,3641762062.74761
2020-12-13,18800.0,19432.0,18705.46,19175.07,19175.07,4594353525.456
2020-12-14,19175.06,19355.35,19004.72,19270.7,19270.7,3480597165.14886
2020-12-15,19270.71,19598.0,19039.64,19424.91,19424.91,4809598929.89016
2020-12-16,19424.9,21600.0,19274.55,21346.8,21346.8,9357131523.97121
2020-12-17,21346.81,23888.04,21231.5,22816.99,22816.99,18707295908.07286
2020-12-18,22816.99,23330.0,22363.94,23124.35,23124.35,7000308998.92912
2020-12-19,23124.35,24281.61,22735.81,23847.28,23847.28,7938307873.86828
2020-12-20,23847.28,24376.0,23076.25,23472.96,23472.96,7612660738.46881
2020-12-21,23472.96,24145.0,21920.0,22730.1,22730.1,11000495257.06996
2020-12-22,22736.05,23850.0,22387.0,23826.99,23826.99,7526843284.05874
2020-12-23,23826.74,24235.42,22572.52,23238.27,23238.27,9276578416.54451
2020-12-24,23237.73,23819.81,22700.0,23737.44,23737.44,5517917922.31023
2020-12-25,23738.75,24827.64,23450.0,24730.0,24730.0,6874550222.92909
2020-12-26,24729.99,26926.0,24507.24,26508.83,26508.83,9382122680.48018
2020-12-27,26508.84,28459.84,25850.0,26305.64,26305.64,14678578951.91622
2020-12-28,26301.76,27538.82,26117.1,27102.66,27102.66,7224208281.73227
2020-12-29,27101.45,27441.73,25913.01,27402.83,27402.83,6956813209.79086
2020-12-30,27402.83,29063.72,27401.0,28906.99,28906.99,10558400366.54597
2020-12-31,28906.99,29376.7,27848.0,28951.68,28951.68,9030623930.44815
2021-01-01,28948.19,29668.86,28627.12,29337.16,29337.16,6157505024.08511
2021-01-02,29337.15,33480.0,28958.24,32199.91,32199.91,17122938614.7061
2021-01-03,32198.41,34832.25,32000.02,33054.53,33054.53,16389111411.5276
2021-01-04,33053.93,33653.56,27800.0,32031.07,32031.07,15879195836.25302
2021-01-05,32029.55,34500.0,29900.0,33999.52,33999.52,13959353458.55198
2021-01-06,33999.51,37037.51,33356.46,36823.68,36823.68,15515216052.16546
2021-01-07,36825.77,40565.62,36337.36,39498.92,39498.92,19955559504.79166
2021-01-08,39498.32,42125.51,36539.77,40637.23,40637.23,20667265854.49486
2021-01-09,40638.91,41539.88,38733.28,40136.04,40136.04,10520523013.40685
2021-01-10,40136.05,41412.12,35268.0,38221.67,38221.67,17027093434.55105
2021-01-11,38200.01,38322.18,30448.0,35408.46,35408.46,30742156595.35393
2021-01-12,35406.92,36693.44,32600.0,34056.9,34056.9,15590695938.85224
2021-01-13,34065.53,37880.0,32420.0,37421.07,37421.07,13803091615.05157
2021-01-14,37416.34,40189.39,36764.33,39163.31,39163.31,13663753723.40309
2021-01-15,39163.31,39790.0,34478.0,36755.24,36755.24,16148530126.35195
2021-01-16,36755.25,38000.0,35366.0,36025.66,36025.66,11103654689.8084
2021-01-17,36025.65,36898.0,33863.5,35869.83,35869.83,10206002445.01776
2021-01-18,35875.72,37547.94,34808.47,36686.86,36686.86,9167208119.70183
2021-01-19,36690.0,37961.0,35850.0,35891.03,35891.03,9530202433.37249
2021-01-20,35891.74,36461.44,33403.0,35500.0,35500.0,11521126165.52288
2021-01-21,35499.23,35636.17,30069.9,30879.97,30879.97,17863845664.01804
2021-01-22,30875.77,33831.52,28880.0,32986.34,32986.34,14265924156.72767
2021-01-23,32990.08,33495.0,31405.0,32086.48,32086.48,8300485557.20308
2021-01-24,32086.48,33125.75,30914.2,32275.63,32275.63,6824806447.15319
2021-01-25,32274.88,34880.0,31921.47,32253.68,32253.68,10588161978.70822
2021-01-26,32253.68,32950.0,30810.0,32474.14,32474.14,11060562208.1513
2021-01-27,32474.81,32562.2,29240.0,30381.04,30381.04,13269633440.99824
2021-01-28,30382.96,33778.95,29843.33,33399.75,33399.75,9909261735.25709
2021-01-29,33399.99,38641.1,31960.0,34269.35,34269.35,25293550971.74301
2021-01-30,34267.04,34988.88,32849.06,34289.85,34289.85,9109013883.23461
2021-01-31,34284.76,34393.22,32193.04,33126.21,33126.21,7052326918.52193
2021-02-01,33125.11,34720.0,32322.47,33546.09,33546.09,8121385637.13714
2021-02-02,33546.08,36041.0,33450.0,35504.06,35504.06,8364687573.37923
2021-02-03,35504.07,37700.0,35410.0,37652.51,37652.51,8788925454.96376
2021-02-04,37651.92,38833.0,36233.0,36976.93,36976.93,11507154016.35826
2021-02-05,36975.19,38411.82,36586.68,38362.65,38362.65,7395595524.77548
2021-02-06,38357.17,40992.4,38269.0,39249.54,39249.54,12369698321.04784
2021-02-07,39249.53,39757.87,37403.27,38849.25,38849.25,11466152232.53475
2021-02-08,38849.24,47146.0,38037.0,46451.32,46451.32,18769855154.62719
2021-02-09,46451.32,48266.36,45057.65,46492.54,46492.54,17820342806.81088
2021-02-10,46492.53,47475.0,43770.0,44850.0,44850.0,15286260787.69888
2021-02-11,44850.0,48810.0,44038.97,48060.21,48060.21,15468624715.76271
2021-02-12,48060.21,49278.98,46121.0,47361.03,47361.03,12341281000.02568
2021-02-13,47364.0,48290.0,46252.1,47221.62,47221.62,9438075938.38798
2021-02-14,47221.63,49875.16,47093.16,48655.21,48655.21,11797051402.90574
2021-02-15,48655.21,49100.0,45349.21,47981.58,47981.58,11872149326.83184
2021-02-16,47981.6,50953.44,47101.02,49197.94,49197.94,16865499630.28187
2021-02-17,49197.93,52800.0,49029.62,52194.62,52194.62,15897490858.65766
2021-02-18,52194.62,52640.0,50948.0,51619.7,51619.7,9627115933.97444
2021-02-19,51612.46,56582.0,50800.0,56004.1,56004.1,13784775685.92855
2021-02-20,56005.85,57699.0,53905.0,55917.41,55917.41,13529409884.87238
2021-02-21,55908.45,58472.14,55564.5,57487.43,57487.43,11254047090.53712
2021-02-22,57475.5,57591.87,47751.42,54121.1,54121.1,25951996709.77277
2021-02-23,54125.55,54260.12,44893.82,48930.0,48930.0,36297078764.52196
2021-02-24,48930.01,51435.58,47000.0,49702.03,49702.03,16590055728.58514
2021-02-25,49702.05,52134.96,46685.43,47089.37,47089.37,17447887799.89135
2021-02-26,47087.97,48438.01,44100.0,46313.13,46313.13,20499678357.29738
2021-02-27,46313.12,48476.05,44926.77,46102.63,46102.63,12038528819.38199
2021-02-28,46097.09,46678.0,43002.05,45163.36,45163.36,16549302262.98406
2021-03-01,45162.64,49800.0,44972.49,49592.7,49592.7,15061638936.4441
2021-03-02,49594.99,50221.77,47058.06,48450.57,48450.57,13251422043.06818
2021-03-03,48454.21,52681.51,48110.66,50373.75,50373.75,17795826816.36179
2021-03-04,50373.75,51800.0,47500.0,48385.77,48385.77,19138827120.97486
2021-03-05,48385.77,49470.0,46320.0,48770.57,48770.57,16912469978.52838
2021-03-06,48772.68,49253.63,47090.0,48908.21,48908.21,10381734354.30114
2021-03-07,48908.21,51480.0,48908.21,50995.27,50995.27,12500440245.10043
2021-03-08,50991.35,52450.0,49310.0,52429.43,52429.43,15655716338.59208
2021-03-09,52429.43,54950.0,51880.0,54917.78,54917.78,15409273884.4457
2021-03-10,54917.78,57500.92,53061.0,55947.98,55947.98,22279865576.81882
2021-03-11,55949.3,58283.0,54356.44,57844.52,57844.52,20569039537.4537
2021-03-12,57842.64,58186.33,55074.3,57291.03,57291.03,19043301948.5384
2021-03-13,57291.04,61950.0,56136.0,61267.41,61267.41,18993462517.01946
2021-03-14,61267.41,61798.0,59005.0,59037.12,59037.12,14012489135.14827
2021-03-15,59037.11,60740.0,54517.28,55646.61,55646.61,25683051451.71488
2021-03-16,55646.61,56988.0,53335.0,56954.19,56954.19,18756792660.06864
2021-03-17,56953.23,59078.79,54154.93,58959.0,58959.0,19076274044.57065
2021-03-18,58959.01,60510.0,57072.0,57700.01,57700.01,17876750420.56641
2021-03-19,57700.01,59550.0,56301.27,58089.11,58089.11,15107378224.02806
2021-03-20,58089.11,59948.0,57881.0,58145.61,58145.61,12000524068.54844
2021-03-21,58144.44,58638.7,55403.55,57415.18,57415.18,13576194106.98524
2021-03-22,57415.19,58500.0,53635.81,54129.56,54129.56,16556509289.78695
2021-03-23,54129.56,55890.68,52981.4,54400.0,54400.0,15088688822.77058
2021-03-24,54400.0,57234.79,51666.0,52311.54,52311.54,21637316948.63563
2021-03-25,52307.89,53255.2,50452.08,51325.21,51325.21,21627711387.30238
2021-03-26,51325.21,55123.0,51260.0,55030.0,55030.0,14483003307.72439
2021-03-27,55030.0,56658.76,54001.0,55828.0,55828.0,12939134315.65276
2021-03-28,55828.0,56588.31,54694.91,55805.08,55805.08,11188756872.79973
2021-03-29,55804.16,58490.11,54931.15,57677.64,57677.64,15858571872.53349
2021-03-30,57676.14,59560.0,57110.0,58794.16,58794.16,13629362092.38509
2021-03-31,58794.17,59920.0,56812.0,58807.24,58807.24,19776038991.85102
2021-04-01,58810.99,59592.22,58002.0,58794.01,58794.01,11561694922.60452
2021-04-02,58797.56,60397.85,58490.03,59031.36,59031.36,11251166314.77901
2021-04-03,59028.99,59925.0,56900.0,57134.65,57134.65,11672141257.5295
2021-04-04,57134.65,58553.0,56517.23,58234.61,58234.61,8785593781.4487
2021-04-05,58234.61,59385.0,56808.94,59243.39,59243.39,10144751892.15272
2021-04-06,59243.4,59626.18,57500.0,58059.99,58059.99,9681501016.80336
2021-04-07,58060.0,58720.0,55536.07,56018.18,56018.18,15106714000.51917
2021-04-08,56018.17,58200.0,55759.13,58122.26,58122.26,9238696877.00206
2021-04-09,58122.93,58950.0,57700.0,58176.03,58176.03,8260112160.68546
2021-04-10,58176.04,61800.0,57943.95,59832.43,59832.43,14476191585.21529
2021-04-11,59832.43,60816.88,59304.02,60090.2,60090.2,8896497492.08689
2021-04-12,60093.26,61449.91,59500.0,59911.18,59911.18,11824507197.55324
2021-04-13,59911.19,63850.0,59873.01,63649.71,63649.71,17408986053.32569
2021-04-14,63645.05,64986.11,61404.0,63019.1,63019.1,20512671253.01205
2021-04-15,63018.34,63905.83,62157.89,63232.55,63232.55,11249310339.67892
2021-04-16,63232.56,63600.0,60100.0,61424.67,61424.67,15740427372.09463
2021-04-17,61424.67,62610.0,59620.0,60090.14,60090.14,11862499746.34749
2021-04-18,60090.14,60450.0,50050.0,56140.05,56140.05,29025717493.56943
2021-04-19,56140.05,57532.7,54200.0,55634.39,55634.39,15980367367.83548
2021-04-20,55634.38,57060.0,53330.82,56410.56,56410.56,17936263515.6146
2021-04-21,56411.25,56756.78,53610.0,53800.0,53800.0,13965417339.88797
2021-04-22,53794.72,55470.51,50534.34,51714.61,51714.61,24205456559.06127
2021-04-23,51714.62,52152.0,47546.16,51122.62,51122.62,27531602634.09058
2021-04-24,51122.63,51183.51,48690.0,50092.4,50092.4,14965045326.88724
2021-04-25,50094.27,50577.9,46930.43,49063.94,49063.94,15286993330.1604
2021-04-26,49063.94,54364.89,48763.0,53984.33,53984.33,20594394185.15647
2021-04-27,53984.34,55500.0,53225.14,55006.25,55006.25,12306057432.26168
2021-04-28,55006.25,56574.13,53852.0,54861.77,54861.77,14420430887.67137
2021-04-29,54861.76,55222.02,52350.0,53558.8,53558.8,13822718178.83627
2021-04-30,53558.57,57935.0,53043.62,57684.16,57684.16,16384605220.97516
2021-05-01,57688.29,58488.17,57051.23,57836.34,57836.34,12008585817.99517
2021-05-02,57836.35,57959.97,56100.0,56630.33,56630.33,11572672993.01727
2021-05-03,56630.34,59056.59,56500.65,57214.83,57214.83,15734811253.15819
2021-05-04,57214.84,57253.76,53094.59,53263.32,53263.32,21460954657.1204
2021-05-05,53263.32,57940.0,52880.38,57497.77,57497.77,17803582010.46668
2021-05-06,57497.76,58450.0,55297.91,56435.35,56435.35,15686629190.12539
2021-05-07,56435.35,58800.0,55300.0,57350.88,57350.88,14595837163.97394
2021-05-08,57350.89,59590.96,56961.25,58924.98,58924.98,15519326694.29709
2021-05-09,58926.36,59335.19,56316.0,58292.53,58292.53,14240035980.97883
2021-05-10,58292.53,59654.0,53250.0,55869.67,55869.67,22695249844.91265
2021-05-11,55869.41,56908.66,54541.33,56710.43,56710.43,14894271373.24978
2021-05-12,56712.7,58049.99,48503.74,49595.76,49595.76,25827757899.75109
2021-05-13,49596.75,51358.0,45596.32,49707.9,49707.9,32261339754.84351
2021-05-14,49706.27,51533.0,48870.41,49873.27,49873.27,16003223041.87315
2021-05-15,49873.26,50709.43,46584.32,46793.41,46793.41,21481317002.84265
2021-05-16,46794.62,49829.39,43866.0,46429.28,46429.28,28364127431.87493
2021-05-17,46429.28,46655.0,42151.0,43566.18,43566.18,35658317191.93991
2021-05-18,43565.11,45846.61,42268.0,42882.53,42882.53,25938880316.66994
2021-05-19,42882.54,43615.93,28688.0,36689.14,36689.14,52959873009.79825
2021-05-20,36689.14,42460.0,34882.0,40500.3,40500.3,30672617975.08359
2021-05-21,40500.0,42270.42,33400.0,37211.02,37211.02,35509680104.40348
2021-05-22,37210.01,38851.34,35201.11,37432.58,37432.58,21993863634.95327
2021-05-23,37436.0,38261.71,31096.7,34651.6,34651.6,34118866979.40657
2021-05-24,34656.53,39917.09,34366.0,38779.66,38779.66,26315302276.99865
2021-05-25,38783.58,39790.05,36439.32,38326.84,38326.84,22712004628.95159
2021-05-26,38326.84,40900.0,37804.76,39224.2,39224.2,22649858073.55562
2021-05-27,39224.21,40438.82,37133.22,38527.38,38527.38,21083767719.11829
2021-05-28,38527.38,38888.35,34689.57,35670.99,35670.99,30299787311.85723
2021-05-29,35670.99,37375.0,33650.0,34611.94,34611.94,25787790806.9165
2021-05-30,34611.95,36501.0,33356.0,35651.81,35651.81,18116421636.30937
2021-05-31,35651.8,37500.0,34150.0,37243.38,37243.38,22929964892.0569
2021-06-01,37244.36,37893.76,35500.0,36693.41,36693.41,21609364827.08958
2021-06-02,36694.37,38232.99,35905.0,37569.99,37569.99,16479965808.26946
2021-06-03,37570.0,39470.0,37150.15,39247.4,39247.4,19590443294.67527
2021-06-04,39247.4,39297.35,35552.51,36828.03,36828.03,25922946606.60956
2021-06-05,36828.03,37900.49,34800.0,35498.62,35498.62,22946553087.06278
2021-06-06,35497.93,36521.16,35201.86,35801.71,35801.71,15937978040.90477
2021-06-07,35801.71,36820.0,33200.0,33550.96,33550.96,22666564580.47221
2021-06-08,33550.97,34061.57,30969.0,33372.58,33372.58,31912200461.05386
2021-06-09,33372.58,37511.31,32390.0,37368.45,37368.45,36050659489.10996
2021-06-10,37369.99,38489.0,35750.0,36669.66,36669.66,29775084407.93657
2021-06-11,36669.65,37679.54,35900.0,37300.42,37300.42,21668792470.73891
2021-06-12,37300.41,37432.95,34585.9,35537.05,35537.05,22229082760.92563
2021-06-13,35535.95,39374.18,34739.06,38993.65,38993.65,23729185499.53586
2021-06-14,38993.66,41000.0,38720.0,40489.1,40489.1,28043323953.58158
2021-06-15,40489.1,41413.0,39500.0,40132.86,40132.86,25426404028.57427
2021-06-16,40132.86,40495.0,38105.0,38344.97,38344.97,26431149487.44754
2021-06-17,38344.97,39565.0,37334.76,38060.71,38060.71,23274089670.0265
2021-06-18,38060.71,38198.0,35100.0,35811.41,35811.41,29108720481.11914
2021-06-19,35811.41,36471.8,34704.08,35483.0,35483.0,22933053073.80613
2021-06-20,35483.01,36155.0,33312.0,35588.64,35588.64,28839255734.67477
2021-06-21,35588.63,35746.28,31250.51,31606.0,31606.0,45999742162.57469
2021-06-22,31606.0,33274.0,28780.01,32496.0,32496.0,48118035155.63216
2021-06-23,32496.0,34867.77,31711.5,33649.0,33649.0,32385728391.32214
2021-06-24,33650.0,35406.74,32300.0,34644.64,34644.64,26142284529.30551
2021-06-25,34644.65,35500.0,31250.0,31568.07,31568.07,36220815800.34415
2021-06-26,31569.18,32720.52,30120.0,32255.56,32255.56,34169368151.21496
2021-06-27,32250.15,34762.0,31960.0,34687.71,34687.71,29675701648.44259
2021-06-28,34687.71,35279.38,33855.0,34487.22,34487.22,24347802821.64672
2021-06-29,34486.58,36623.0,34206.0,35911.26,35911.26,28651151982.42255
2021-06-30,35910.64,36089.96,34042.74,35031.39,35031.39,25089717253.91246
2021-07-01,35031.39,35044.98,32672.04,33489.96,33489.96,25510026886.15879
2021-07-02,33489.96,33960.0,32684.0,33760.94,33760.94,22117194903.82862
2021-07-03,33760.94,34948.16,33296.98,34652.94,34652.94,17523073397.64332
2021-07-04,34653.32,35955.55,34340.75,35280.16,35280.16,15913944818.06252
2021-07-05,35280.17,35281.55,33032.0,33672.72,33672.72,25080538853.9889
2021-07-06,33672.72,35120.0,33500.0,34206.01,34206.01,22007603921.1366
2021-07-07,34206.0,35089.56,33756.48,33845.64,33845.64,15756590092.29847
2021-07-08,33845.63,33910.0,32066.0,32852.04,32852.04,21360817082.62111
2021-07-09,32855.0,34100.0,32250.0,33805.01,33805.01,16088319381.03029
2021-07-10,33805.01,34248.58,33010.0,33497.98,33497.98,13822726226.60229
2021-07-11,33497.98,34629.62,33306.03,34253.81,34253.81,11640701255.89198
2021-07-12,34253.88,34662.73,32650.0,33070.87,33070.87,16891641370.32395
2021-07-13,33070.86,33336.0,32186.99,32709.09,32709.09,15294563607.10545
2021-07-14,32708.66,33176.47,31556.02,32803.01,32803.01,16871855472.03737
2021-07-15,32803.0,33170.0,31140.0,31866.43,31866.43,17249306209.93983
2021-07-16,31865.53,32245.0,31018.59,31382.95,31382.95,16377889184.44778
2021-07-17,31382.96,31945.0,31150.02,31496.65,31496.65,13327067038.85016
2021-07-18,31496.65,32435.93,31075.1,31767.0,31767.0,13084053080.66186
2021-07-19,31765.23,31890.0,30358.77,30823.62,30823.62,15114690213.58257
2021-07-20,30823.62,31050.0,29242.24,29775.9,29775.9,17961608394.43468
2021-07-21,29775.89,32883.9,29472.41,32120.0,32120.0,24708991011.44716
2021-07-22,32120.0,32583.48,31700.0,32268.11,32268.11,12754500028.76495
2021-07-23,32268.12,33650.0,31970.82,33634.46,33634.46,13173247545.9248
2021-07-24,33631.74,34471.0,33379.81,34230.0,34230.0,12732082908.68063
2021-07-25,34230.0,35400.0,33812.0,35370.66,35370.66,13893942170.58207
2021-07-26,35370.67,48168.6,35185.49,37218.09,37218.09,44475672628.66526
2021-07-27,37218.09,39546.34,36384.31,39442.33,39442.33,25492243891.00927
2021-07-28,39448.06,40894.0,38753.0,40003.08,40003.08,29337785847.17598
2021-07-29,40003.08,40665.0,39203.83,40012.9,40012.9,18494873369.9317
2021-07-30,40012.89,42316.6,38320.0,42203.25,42203.25,22382077430.50685
2021-07-31,42202.6,42494.0,41030.19,41448.11,41448.11,15885174209.01891
2021-08-01,41448.1,42614.98,39350.4,39846.78,39846.78,20123271133.84008
2021-08-02,39846.78,40450.0,38658.0,39147.48,39147.48,17868768676.14336
2021-08-03,39147.47,39774.93,37600.0,38203.26,38203.26,19870811472.42814
2021-08-04,38201.33,39975.32,37500.0,39731.31,39731.31,18566815767.50786
2021-08-05,39731.31,41350.0,37291.0,40882.4,40882.4,29293280083.50881
2021-08-06,40882.39,43400.0,39849.82,42825.43,42825.43,27084444322.36515
2021-08-07,42825.43,44753.01,42395.2,44601.11,44601.11,25434912724.49232
